spelunky;530;87;7.3;Spelunky is a platformer with randomized levels that offer a unique and challenging experience each time you engage it. Journey deep underground and explore fantastic places filled with monsters, traps, and treasure. Fully-destructible environments open up an array of strategies and make it;Mossmouth;T;action;"http://video.gamespotcdn.com/d3/gsc/2012/03/169_spelunky_trailer_ot_pc_030812_2800.mp4
"
apotheon;240;78;7.8;Apotheon is an action game set in the vivid world of Ancient Greek Mythology. Climb Mount Olympus, wrest the divine powers from the Pantheon of Gods, and save ;Alientrap;T;action;"http://video.gamespotcdn.com/d8/gsc/2012/10/169_apotheon_first_gp_ot_pc_101712_4000.mp4
"
gravity-rush;1143;83;8.6;Gravity Rush has players manipulate gravity to save your world from destruction. Gain a new perspective as you assume the role of Kat, a head-string girl looking for a way to protect her future in a world that's crumbling under her feet. Tilt and move the Vita, taking gravity into your own;SCE Japan Studio;T;action;"http://video.gamespotcdn.com/d4/gsc/2011/11/169_gravitydaze_ot_vita_112311_2800.mp4
"
chivalry-medieval-warfare;122;58;5.2;CHIVALRY: Medieval Warfare is a first-person medieval combat game that seeks to deliver the intensity of epic hollywood medieval block busters to the hands of a gamer. CHIVALRY hurls the player into a fictional yet realistic medieval world where the Agathian Knights are battling against the;Torn Banner Studios, Hardsuit Labs;M;action;"http://video.gamespotcdn.com/d5/2015/11/19/Trailer_ChivalryMedievalWarfare_AnnounceTeaser_20151119_4000.mp4
"
halo-5-guardians;557;84;6.5;Peace has been devastated as colony worlds are unexpectedly attacked. What's more, when humanity's greatest hero goes missing, a new Spartan is assigned the task of hunting the Master Chief and solving a mystery that threatens the whole of the;343 Industries;T;action;"http://video.gamespotcdn.com/d5/2015/07/08/Trailer_Halo5_ComicCon_20150708_WM_4000.mp4
"
raiden-v-directors-cut;302;72;tbd;Arcade hit Raiden first left its mark on the shooting genre 25 years ago. The easy to learn, hard to master series comes to PS4 in what makers call its most modern and advanced f;Moss;E10+;action;"http://video.gamespotcdn.com/d5/2017/10/12/trailer_raiden_launch_20171012_4000.mp4
"
yars-revenge;162;55;5.5;In Yars', players will take on the role of a nameless Yar, who has been brainwashed by the evil Qotile empire to do their bidding. After being shot down and rescued by the ancient and mysterious Bar Yargler, she sets off on a ferociously focused mission, to seek revenge on her former master;Killspace Entertainment;E10+;action;"http://video.gamespotcdn.com/d3/gsc/2010/11/169_yarsrevenge_teaser_ot_multi_111710a_2000.mp4
"
dynasty-warriors-8-xtreme-legends-complete-edition;77;69;7.3;'Dynasty Warriors 8: Xtreme Legends' introduces entirely new levels of fun to the refreshing gameplay vanquishing swarms of enemies with mighty warriors found in 'Dynasty Warrors 8.' In story mode, where you can immerse yourself in the vivid tales of the Romance of the Three Kingdoms, it is;Omega Force;T;action;"http://video.gamespotcdn.com/d5/2014/02/27/Trailer_dynastyWarr8_YuJinaction20140227_4000.mp4
"
dancemasters;322;63;6.4;"Being the pioneer of the franchise that started the dance game craze Konami introduces a brand new way to experience music and rhythm. The next generation in full body dancing is finally here! DanceMasters (also known as ""Dance Evolution"") utilizes Microsoft Natal to give gamers the ultimate";GCP1;E10+;action;"http://video.gamespotcdn.com/d4/gsc/2010/08/169_dance_evolution_gc2010_trailer_mul_081910_2000.mp4
"
special-forces-team-x;398;57;6.8;STX is a team-centered Third-Person cover-based shooter. The game features a map selection system with the ability to shape the battlefield by selecting individual environmental pieces, resulting in over 100 map variations. STX allows for asymmetric game play with two to four teams and 5;Zombie Studios;M;action;"http://video.gamespotcdn.com/d8/gsc/2013/01/169_sftx_ot_pc_013113_4000.mp4
"
naruto-shippuden-ultimate-ninja-storm-revolution;334;61;6.5;Anime visuals and fluid 3D ninja fighting action come together once again for the next Ultimate Ninja STORM game yet. NARUTO SHIPPUDEN: Ultimate Ninja STORM REVOLUTION features new gameplay mechanics including Combination Ultimate Jutsu attacks, allowing characters to combine their honed;CyberConnect2;T;action;"http://video.gamespotcdn.com/d5/2014/01/02/Trailer_NarutoUNSRevolution_MechaNaruto_20140102_4000.mp4
"
naruto-shippuden-ultimate-ninja-storm-4---road-to-boruto;436;77;6.8;Road to Boruto brings the combat and anime-quality graphics from Ultimate Ninja Storm 4 with an all-new adventure featuring Boruto Uzumaki. Road to Boruto also includes new characters from the hit anime series for online and offline play. Requires the full version of Naruto Shippuden:;CyberConnect2;T;action;"http://video.gamespotcdn.com/d5/2017/01/23/Trailer_NarutoUNS_BorutoLaunch_20170123_4000.mp4
"
senran-kagura-estival-versus;303;67;8.1;"The high-flying ninja girls of SENRAN KAGURA return, this time with more moves, more playable characters, more story and attitude, and more destruction online with matches that can support up to 10 players (PS4 version only; PS Vita supports up to 4 players). All the previous shinobi girls";Marvelous Inc.;M;action;"http://video.gamespotcdn.com/d5/2017/03/17/Trailer_SENRANKAGURAESTIVALVERSUS_PCLaunch_20170317_4000.mp4
"
krinkle-krusher;312;50;6.4;Krinkle Krusher is an action castle defense in which you cast elemental spells to defend your kingdom from the twisted and hungry creatures called Krinkles. After several generations of peace, they happen to come back exactly when the Ancient Tree bears its first fruits in centuries and of;Ilusis Interactive Graphics;E10+;action;"http://video.gamespotcdn.com/d5/2015/04/03/Trailer_KrinkleKrusher_Teaser_20150403_4000.mp4
"
armillo;413;72;8.2;Rolling Platforming Game. Sci-fi parallel Universe theme. Massive amount of gameplay elements.  Armillo is a unique, fun rolling platforming game with a sci-fi parallel universe theme. It features a massive amount of gameplay elements. For one, there is the regular 3D world, followed by a  ;Fuzzy Wuzzy Games;E;action;"http://video.gamespotcdn.com/d5/2014/06/10/Trailer_Armillo_E314_20140610_4000.mp4
"
txk;715;84;7.2;Glowing vectors, explosive particle effects and a pulse-pounding soundtrack are core elements of many modern arcade shooters - a style that Llamasoft defined with its seminal 90s tube shooter. TxK is the spiritual successor to that genre-defining work and brings you 100 levels of;Llamasoft;E;action;"http://video.gamespotcdn.com/d5/2014/08/27/Trailer_PlayStationPlus_September_20140827_4000.mp4
"
justice-league-heroes-the-flash;611;72;7.4;Justice League Heroes: The Flash, developed by WayForward Technologies for the Game Boy Advance system, lets gamers play as DC Comics' The Flash, wielding his Speed Force to strike enemies before they can strike back, unlock powerful combination attacks and slow-down time to defeat;WayForward;E10+;action;"http://video.gamespotcdn.com/d5/2017/03/25/Trailer_JusticeLeague_Trailer2_20170325_4000.mp4
"
aquapazza-aquaplus-dream-match;351;75;7.8;What is AquaPazza? Legend speaks of an amazing magical power that would grant its controllers desires, but what happens when such an influential power is misused? Choose from 13 main characters and 13 support characters to fight in a world corrupted by powerful magic in this uniquely ;Examu;T;action;"http://video.gamespotcdn.com/d5/2013/10/10/Trailer_AquaPazza_TeamUtawarerumono_101013_4000.mp4
"
a-space-shooter-for-2-bucks!;186;81;6.3;Since time immemorial, through eons of time and dozens of game consoles, one thing has remained true: humans love hopping into a spaceship to shoot up hordes of alien invaders! In A Space Shooter for Two Bucks! (a game with perhaps the most straight-forward title in history) you get to do;Frima Studio;T;action;"http://video.gamespotcdn.com/d4/gsc/2010/12/169_aspaceshooter_ot_ps3_121710_2000.mp4
"
comic-jumper-the-adventures-of-captain-smiley;364;74;6.8;Twisted Pixel Games is working on its third original title, Comic Jumper: The Adventures of Captain;Twisted Pixel Games;T;action;"http://video.gamespotcdn.com/d3/gsc/2010/07/169_comic_jumper_captain_smiley_gameplay_x360_071310_m3_2000.mp4
"
space-hulk-deathwing;266;58;5.2;Space Hulk: Deathwing is a first-person shooter experience that offers players the chance to experience a desperate battle against Genestealers in the claustrophobic tunnels of a Space Hulk, as they will gain skills, new abilities and new equipment thanks to experience earned during perilous;Streum On Studio;M;action;"http://video.gamespotcdn.com/d5/2014/06/27/Trailer_SpacehulkDeathwing_Summer_20140627_4000.mp4
"
jet-car-stunts;214;57;6.8;"------ Apple: Best Games of 2009 ----- AppModo: ""truly one of the best iPhone games"" ----- PocketFullOfApps: ""An absolute must have game!"" ----------- Customer: ""and I thought doodle jump was addictive"" ----- Many Customers: ""Best"" and";True Axis;E;action;"http://video.gamespotcdn.com/d5/2014/03/28/Trailer_JETCARSTUNTS_AnnouncementTrailer_20140428_4000.mp4
"
sonic-mania;370;86;8.8;"Sonic Mania brings fans back into the 2D world of platform games with nostalgic pixel-style art and core ""classic"" gameplay by reimagining iconic Zones and Acts from Sonic The Hedgehog, Sonic The Hedgehog 2, Sonic CD and Sonic The Hedgehog 3 and Knuckles, and adding in completely new Zones";Tantalus Interactive;E;action;"http://video.gamespotcdn.com/d5/2017/05/30/Trailer_SonicM_Preorder_2017528_4000.mp4
"
rock-of-ages;258;72;8.4;This game is the newest title b;ACE Team;E10+;action;"http://video.gamespotcdn.com/d3/gsc/2010/12/169_rockofages_powerups_ot_multi_121410_2000.mp4
"
mirrors-edge;428;79;7.5;In a city where information is heavily monitored, agile couriers called runners transport sensitive data away from prying eyes. In this seemingly utopian paradise, a crime has been committed, your sister has been framed and now you are being hunted. You are a runner called faith - and this;EA DICE;T;action;"http://video.gamespotcdn.com/d5/2016/08/24/Trailer_XboxGoldGames_20160824_4000.mp4
"
shovel-knight-treasure-trove;557;91;7.9;Shovel Knight: Treasure Trove is the full and complete edition of Shovel Knight, a sweeping classic action adventure game series with awesome gameplay, memorable characters, and an 8-bit retro aesthetic! Become Shovel Knight, wielder of the Shovel Blade, as he runs, jumps, and battles in a    ;Yacht Club Games;E;action;"http://video.gamespotcdn.com/d5/2017/02/28/Trailer_ShovelKnight_SpecterTorment_20170228_4000.mp4
"
pac-man;501;62;5.1;[Xbox Live Arcade] Play one of the all-time classic videogames with Pac-Man. Move through treacherous mazes and eat all the Pac-Dots to clear each stage while avoiding the sinister ghosts. Eat Power Pellets to become temporarily invincible. Turn the tables on the ghosts and chase them down.;Namco Bandai Games;E;action;"http://video.gamespotcdn.com/d5/2017/07/19/Trailer_HelloKittyLovesPacMan_Reveal_20170719_4000.mp4
"
call-of-duty-advanced-warfare---ascendance;643;75;6.8;"Four brand new multiplayer maps. They are named: Perplex, Site 244, Climate, and Chop Shop. ""Exo Zombies Map 2"" is part 2 of a 4-part unique Zombies experience. After being overrun at the Atlas research facility outbreak, our heroes awaken to find that the infection has spread and mutated";Sledgehammer Games;M;action;"http://video.gamespotcdn.com/d5/2014/08/11/Trailer_CODAW_MP_20140811_4000.mp4
"
lost-planet-2;495;68;7.0;Lost Planet 2 picks up 10 years since the events of the original adventure and the landscape has evolved dramatically. With the success of terraforming activities, the planet's ice has begun to melt, giving way to lush tropical jungles and other new environments. The story has advanced;Capcom;T;action;"http://video.gamespotcdn.com/d6/gsc/2013/08/169_LostPlanet3_LaunchTrailer_082713_4000.mp4
"
shadow-complex-remastered;303;74;6.1;Shadow Complex Remastered features all the great gameplay from the award-winning classic, updated with exciting new enhancements and achievements to support its debut on PC, PlayStation 4, and X;Chair Entertainment;T;action;"http://video.gamespotcdn.com/d5/2015/12/03/Trailer_ShadowComplexRemastered_TGA_20151203_4000.mp4
"
call-of-duty-united-offensive;136;87;8.2;Call of Duty: United Offensive's single player campaign allows gamers to experience more of WWII's most crucial and legendary conflicts, including The Battle of the Bulge, The Battle of Kursk and the invasion of Sicily, as they fight through more than ten intense all-new maps. The game;Gray Matter;T;action;"http://video.gamespotcdn.com/d5/2016/04/30/Trailer_CallofDutyInfinite_Teaser_20160430_4000.mp4
"
the-walking-dead-season-two---a-telltale-games-series;386;80;8.3;The sequel to 2012's Game of the Year continues the story of Clementine, a young girl orphaned by the undead apocalypse. Left to fend for herself, she has been forced to learn how to survive in an unforgiving world. Experience what its like to play as Clementine, meet new survivors, explore;Telltale Games;M;action;"http://video.gamespotcdn.com/d5/2014/05/09/Trailer_WalkingDead_S2E3_20140509_4000.mp4
"
skylar-plux-adventure-on-clover-island;214;68;6.4;Skylar & Plux: Adventure on Clover Island sets two unlikely heroes on an adventure to prevent the villainous CRT from conquering their home and turning it into a wa;Right Nice Games;E;action;"http://video.gamespotcdn.com/d5/2017/05/09/Trailer_SkylarPlux_20170509_4000.mp4
"
switch-galaxy;513;79;8.2;Switch Galaxy is a fast-paced arcade challenge where players must weave past obstacles and enemies as they travel across the galaxy collecting Tantalum for Dakur Tec;Atomicom;E;action;"http://video.gamespotcdn.com/d8/gsc/2013/03/169_switchgalaxy_ot_psmob_030113_4000.mp4
"
the-walking-dead-season-two-episode-4---amid-the-ruins;386;78;8.0;"Free from their brutal captor, the group continues their journey north. However, hunger, violence and death have taken their toll. Smoldering conflicts and inevitable changes within the group remind Clementine that danger can come from within, as well as from the outside; she must choose her";Telltale Games;M;action;"http://video.gamespotcdn.com/d5/2014/05/09/Trailer_WalkingDead_S2E3_20140509_4000.mp4
"
tachyon-project;373;74;7.8;In Tachyon Project you take control of Ada, a software program that has taken conscience and that was designed to hack into the most secure servers on Earth. After some rather mysterious events, Ada is thrown out of the test server where it was living and out into the Internet, but when she;Eclipse Games;E;action;"http://video.gamespotcdn.com/d5/2015/06/15/Trailer_TachyonProject_E3_20150615_4000.mp4
"
guacamelee!;451;84;7.6;Guacamelee! is a Metroid-vania style action-platformer set in a magical Mexican inspired world.  The game draws its inspiration from traditional Mexican culture and folklore, and features many interesting and unique characters. Guacamelee builds upon the classic open-world Metroid-vania  ;DrinkBox Studios;E10+;action;"http://video.gamespotcdn.com/d8/gsc/2013/03/169_guacamelee_ot_PS3_032613_4000.mp4
"
mr-shifty;298;66;7.0;Shift through bullets, and master lightning-fast takedowns in an all new kind of action game from tinyBuild and Team Shifty. Mr. Shifty follows a teleportation-fueled heist to break into the world's most secure f;Team Shifty;T;action;"http://video.gamespotcdn.com/d5/2017/02/28/Trailer_MrShifty_Switch_20170228_4000.mp4
"
injustice-2;419;89;7.7;Every battle defines you.  Power up and build the ultimate version of your favorite DC legends in INJUSTICE 2. With a massive selection of DC Super Heroes and Super-Villains, INJUSTICE 2 allows you to equip every iconic character with unique and powerful gear earned throughout the game.  ;NetherRealm Studios;T;action;"http://video.gamespotcdn.com/d5/2017/03/23/Trailer_Injustice2_ShatteredAlliancesP3_20170323_4000.mp4
"
jak-and-daxter-collection;328;67;6.4;Nearly 10 years ago, the Jak and Daxter franchise debuted on PlayStation 2, raising the bar for the platforming genre and quickly becoming a fan favorite. Today, we announced that the original Jak and Daxter trilogy will be coming together for the first time ever on one Blu-ray disc in the;Mass Media;T;action;"http://video.gamespotcdn.com/d3/gsc/2011/11/169_jaxdaxter_collection_ot_ps3_112111_2800.mp4
"
hexodius;685;54;tbd;EXPLORE-EQUIP-ESCAPE! With its blend of twin-stick shooting, exploration and customization, HEXODIUS invites players to explore the vast complex, equip their drone with powerful items and upgrades, and ultimately escape the clutches of the deadly enemy droids in a blaze of las;Brain Slap Studio;E10+;action;"http://video.gamespotcdn.com/d6/gsc/2012/09/169_hexodius_ot_multi_091912_4000.mp4
"
graceful-explosion-machine;282;77;7.8;Skillfully pilot the Graceful Explosion Machine, a fighter ship armed with a ludicrously overpowered quad-weapon array! Lost in deep space, you'll shoot, dash and combo your way through jewel-hued alien worlds, fighting crystalline enemies to find a way home. The GEM fighter is the most;Vertex Pop;E;action;"http://video.gamespotcdn.com/d5/2017/02/28/Trailer_GracefulExplosionMachine_Switch_20170228_4000.mp4
"
destiny-the-dark-below;554;59;2.9;Expand your Destiny adventure with a wealth of weapons, armor, and gear earned in new story missions, three new competitive multiplayer arenas, and a new cooperative Strike and Raid. FEATURING: - New weapons, armor, and gear to earn - Light Level cap raised to 32 and 5 additional Bounty       ;Bungie;T;action;"http://video.gamespotcdn.com/d5/2015/08/05/Trailer_DestinyTheTakenKingPrologue_20150805_4000.mp4
"
unmechanical-extended-edition;399;66;7.8;Set in a fantastic world of flesh, rock and steel, a little robot is trapped in an underground complex. His journey to freedom will require you to solve a great variety of puzzling challenges. And while the game is easy to pick up and play, many of the challenges will test your logic, memory;Grip Games;E;action;"http://video.gamespotcdn.com/d6/gsc/2012/07/169_unmechanical_announcement_ot_ios_071612_4000.mp4
"
leos-fortune;294;66;6.3;Leos Fortune is a platform adventure game where you hunt down the cunning and mysterious thief that stole your gold. Beautifully hand-crafted levels bring the story of Leo to life in this epic adventure.  VOYAGE through lush environments from mossy forests and arid deserts, to pirate      ;1337 & Senri LLC;E;action;"http://video.gamespotcdn.com/d5/2015/09/08/Trailer_LeosFortuneHDEditionLaunch_20150908_4000.mp4
"
tekken-revolution;511;70;6.3;Tekken Revolution is a free-to-play exclusive launching exclusively for the PlaySt;Namco Bandai Games;T;action;"http://video.gamespotcdn.com/d5/gsc/2013/06/169_tekkenrevolution_ps3_ot_060913_WM_4000.mp4
"
littlebigplanet-ps-vita;450;88;8.6;LittleBigPlanet lets you play, create, and share on the PlayStation Vita. The PS Vita's front and back touch controls let you play freely. Fully customize Sackboy and his world with the specialized CREATE tools, and discover endless levels SHARED by fans online. Includes all features from;Tarsier Studios, Double Eleven;E;action;"http://video.gamespotcdn.com/d3/gsc/2011/08/169_littlebigplanet_gamescom_2011_ot_vita_081611_2800.mp4
"
theatrhythm-final-fantasy;722;78;7.9;This year marks the 25th anniversary of FINAL FANTASY, and THEATRHYTHM FINAL FANTASY is the first music rhythm game in the history of the world famous franchise.  Developed by rhythm game veteran indieszero, SQUARE ENIX brings more than 70 musical scores spanning 25 years to THEATRHYTHM    ;Indies Zero;E10+;action;"http://video.gamespotcdn.com/d7/gsc/2012/06/169_theatrhythm_e3_ot_multi_060412_4000.mp4
"
dead-or-alive-5;2388;74;7.7;Fight on through impactful stages as you knock your opponents off of an exotic waterfall, into an exploding oil rig and more. Over twenty of the most popular characters in fighting games including ninjas, assassins, roughnecks and wrestlers. The enhanced story and training modes will;Team Ninja;M;action;"http://video.gamespotcdn.com/d8/gsc/2012/08/169_doa5_ot_multi_080712_4000.mp4
"
rise-of-incarnates;368;67;7.9;A free-to-play action game blending fighting and shooting in a 2v2 battle arena. Feel a rush of power as you awaken latent character abilities and string together combos, all while working strategically with your partner to dominate op;Bandai Namco Games;M;action;"http://video.gamespotcdn.com/d5/2014/04/22/Trailer_RiseofIncarnates_Announce_20140422_4000.mp4
"
ascend-hand-of-kul;545;68;7.6;Enter the world as Caos, a gigantic breed of mighty warriors created to serve the will of the Gods. Combat the immortal Titans while fending off attacks from rival players and establishing your influence in the global Ascend conflict. Epic three-scale combat takes place across immense;Signal Studios;M;action;"http://video.gamespotcdn.com/d6/gsc/2012/06/169_ascend_E3_Gameplay_ot_360_060512_4000.mp4
"
canvaleon;642;49;5.9;Canvaleon is a platform and stealth game in which you will step into the shoes of Canvas, a friendly white chameleon, and help him using your abilities and the environment in order to overcome some really dangerous enemies and ;OXiAB Game Studio;E;action;"http://video.gamespotcdn.com/d5/2015/10/02/Trailer_Canvaleon_WiiU_20151002_4000.mp4
"
badland-game-of-the-year-edition;489;76;6.6;BADLAND is a side-scrolling action adventure with physics-based gameplay and atmospheric graphics and audio. Players control a flying creature, Clony, and try to survive through an astonishing number of imaginative and deadly traps, puzzles and obstacles within a dense, beautiful forest. One;Frogmind;E;action;"http://video.gamespotcdn.com/d5/2015/04/01/Trailer_NintendoIndieShowcase_20150401_4000.mp4
"
the-house-of-the-dead-iii;290;72;7.3;From the darkest corners, cadavers and zombies return to haunt your every move. In The House of the Dead III, you'll plow through the undead with shotgun in hand as you explore a postapocalyptic wasteland. The new shotgun can take out multiple enemies in a single blast. Take out wave after;Wow Entertainment;M;action;"http://video.gamespotcdn.com/d3/gsc/2012/01/169_houseofthedead3_announcement_ot_ps3_010512_2800.mp4
"
final-exam;240;60;4.8;"Playable alone and in cooperative mode (local & online), Obscure lets you play as one of four unlikely heroes; students, each with unique skills and abilities that develop throughout the adventure. Geared toward action and all-out brawling, Obscure's combat emphasizes combos, follow-up";Mighty Rocket Studio;T;action;"http://video.gamespotcdn.com/d8/gsc/2013/02/169_OBSCURETEASERTRAILER_OT_Multi_020713_4000.mp4
"
blazblue-central-fiction;342;84;7.9;BlazBlue: Central Fiction is the newest installment in the BlazBlue franchise of next gen 2D fighters. Prepare yourself for a new story, new characters, levels, modes, system mechanics and more. Choose from over 33 fighters as you battle for 2D su;Arc System Works;T;action;"http://video.gamespotcdn.com/d5/2017/07/16/Trailer_BlazBlueCB_Jubei_20170716_4000.mp4
"
flingsmash;399;48;6.8;Span Smasher combines the hands-on fun of tennis with the nonstop action and instant gratification of ;Artoon;E;action;"http://video.gamespotcdn.com/d4/gsc/2010/06/169_fling_smash_e3_trailer_wii_062310_2000.mp4
"
dead-space-3-awakened;293;66;5.9;Left for dead on Tau Volantis, Isaac Clarke and John Carver face a daunting journey. As madness takes hold, they find they can't trust their eyes or each other. The trek leads to the ship Terra Nova, now home to a sadistic cult of Unitologists. The horror continues as the Dead Space saga;Visceral Games;M;action;"http://video.gamespotcdn.com/d6/gsc/2012/12/169_deadspace3_gameStop_ot_multi_130312_4000.mp4
"
splatterhouse;398;62;7.7;Inspired by the landmark 1988 arcade hit, Splatterhouse combines visceral, adrenaline-soaked combat with horror elements to deliver an original gaming experience that defies the boundaries of the traditional action category with over-the-top gore and shocking new gameplay mechanics.;Namco Bandai Games America, Namco Bandai Games;M;action;"http://video.gamespotcdn.com/d4/gsc/2010/06/169_splatterhouse_e3trailer_20100610_2000.mp4
"
strike-suit-zero-directors-cut;425;67;5.6;In the year 2299, an interstellar war rages on. In a bid to save Earth from destruction, you must take control of the Strike Suit a revolutionary fighter craft with the ability to transform into a lethal suit of space armor. Immerse yourself in massive fleet battles where your dog-fighting  ;Born Ready Games;T;action;"http://video.gamespotcdn.com/d8/gsc/2013/01/169_strikesuitzero_Launch_ot_pc_012313_4000.mp4
"
super-street-fighter-iv-arcade-edition;344;80;7.2;Super Street Fighter IV Arcade Edition features a roster of 39 characters, with 4 new character;Capcom;T;action;"http://video.gamespotcdn.com/d5/2014/04/07/Trailer_PaxEast2014_20140407_4000.mp4
"
sunset-overdrive-and-the-mystery-of-the-mooil-rig!;701;65;7.5;Sunset Overdrive and the Mystery of the Mooil Rig! features new story missions, two weapons, two Amps, one trap, two vanity items PLUS new quests, challenges, Chaos Squad missions, a Night Defense base, and a new boss that promises to keep you busy and distracted from the horrors of ;Insomniac Games;M;action;"http://video.gamespotcdn.com/d5/2014/06/09/Trailer_Sunsetoverdrive_20140508_4000.mp4
"
conker-live-reloaded;722;78;8.3;The naughty squirrel returns to the Xbox in a new team-based shooter, Conker: Live and Reloaded. This sequel features both multiplayer deathmatch and campaign modes, which can be played via Xbox Live and system link. Now you and your friends can compete as one of six combat specialists;Rare Ltd.;M;action;"http://video.gamespotcdn.com/d5/2015/09/28/RareRevealedConceptShowcase_ConkerGettinMedieval_20150928_4000.mp4
"
young-thor;328;71;tbd;[PSP Minis] Have you ever dreamed of exploring magnificent worlds and feeling like nothing can stop you because of your powers, of who you are? You are the young and mighty god of thunder, and the fate of the universe is in your hands. Yggdrasil, the world tree, is dying. The three Norns,;Frima Studio;E10+;action;"http://video.gamespotcdn.com/d3/gsc/2010/07/169_young_thor_launch_trailer_072110_2000.mp4
"
world-of-warships;2296;81;6.4;Warships is a free, historical, online combat game from Wargaming. Command a massive naval fleet featuring some of history's most iconic war vessels, level up important tech modules and prepare to dominate the oceans in World of Warships. With four classes of ships, myriad upgrades, and;Wargaming.net;T;action;"http://video.gamespotcdn.com/d5/2014/09/17/Trailer_WorldofWarships_Diary2_20140917_4000.mp4
"
super-motherload;242;65;6.7;Super Motherload is a digging adventure with a procedurally-generated world that changes each time you engage with it. Buy powerful upgrades and supplies for your mining pod as you progress and ;XGenStudios;E10+;action;"http://video.gamespotcdn.com/d5/2013/10/31/Trailer_SuperMotherload_PS4_20131031_4000.mp4
"
zeno-clash-ii;320;61;7.4;Building upon the daring visual design and gratifying first-person fisticuffs of the acclaimed original, Zeno Clash II is bigger, bolder, and better in every way. Zenozoik comes alive like never before, an open world waiting to be explored, one rendered with breathtaking splendor. As Ghat,;ACE Team;T;action;"http://video.gamespotcdn.com/d6/gsc/2013/03/169_zenoclashII_Gameplay_ot_pc_030613_4000.mp4
"
z-run;794;36;4.3;Z-Run thrusts you into a world that has fundamentally been overrun by a virus that has mutated people into flesh eating zombies that will do anything for their ne;Beatshapers;T;action;"http://video.gamespotcdn.com/d5/2014/04/04/Trailer_ZRungameplay_20140404_4000.mp4
"
lost-orbit;261;77;7.5;LOST ORBIT tells the story of Harrison, an astronaut and his struggle to return home. Despite his lack of resources, Harrison will relentlessly strive to survive hopeless conditions. Along his mission he encounters evidence that his accident was not an isolated incident and confronts a;PixelNAUTS;T;action;"http://video.gamespotcdn.com/d5/2015/05/04/Trailer_LostOrbit_DodgeEmUp_20150504_4000.mp4
"
one-piece-pirate-warriors;1044;64;7.4;The first nautical outing for the ONE PIECE series on the PlayStation 3 system, ONE PIECE: PIRATE WARRIORS will immerse players in the Straw Hat Pirates' grand voyage around the globe, letting them face hordes of pirate and Marine enemies as well as experience all the great moments from the;Omega Force, Tecmo Koei Games;T;action;"http://video.gamespotcdn.com/d4/gsc/2012/02/169_one_piece_kaizoku_musou_promo_ot_ps3_022112_2800.mp4
"
call-of-duty-ghosts;306;68;2.1;This new chapter in the Call of Duty franchise features a fresh dynamic where players are on the side of a crippled nation fighting not for freedom, or liberty, but simply to survive. 10 years after a devastating mass event, the nation's borders and the balance of global power have been;Infinity Ward;M;action;"http://video.gamespotcdn.com/d5/2013/10/14/Trailer_CallofDutyG_TeaTime_20131014_4000.mp4
"
guns-gore-cannoli;302;74;7.7;Guns, Gore & Cannoli is a Tarantino-esque homage to the exploitation/grindhouse films from the 70ies, the gangster classics, and the old school 2D arcade s;Claeys Brothers Arts;T;action;"http://video.gamespotcdn.com/d5/2014/09/08/Trailer_GGC_Trailer_20140908_4000.mp4
"
red-johnsons-chronicles;414;67;5.2;Red Johnson's Chronicles is an action adventure/puzzle game that is played out in the style of a television crime show like Professor Layton meets CSI. In the game, players take on the role of Red Johnson, a private investigator on the streets of a city where the crime rate is skyrocketing.;Lexis Numerique;M;action;"http://video.gamespotcdn.com/d4/gsc/2011/02/169_redjohnsonschronicles_teaser_ot_ps3_022811_2000.mp4
"
call-of-duty-4-modern-warfare;608;75;7.0;Call of Duty 4: Modern Warfare for the Nintendo DS delivers an arsenal of modern weaponry, arming gamers with precision controls and touch screen capabilities for battle across the world's most dangerous hotspots. In an unfolding story that parallels the epic, high-octane PC and next;n-Space;T;action;"http://video.gamespotcdn.com/d4/gsc/2011/07/169_call_of_duty_elite_metaphorically_speaking_trailer_071411_2800.mp4
"
nebulous;358;62;tbd;While exploring space, Commander Dash Johnson is pulled through a wormhole filled with giant puzzles and deadly traps. Players strategically position devices such as gravity altering machines, bouncers, conveyor belts and other gadgets to direct Commander Johnson away from obstacles and;Namazu Studios;T;action;"http://video.gamespotcdn.com/d5/2016/02/17/Trailer_Nebulous_EarlyAccess_20160216_4000.mp4
"
littlebigplanet-2;550;91;8.4;Media Molecule and Sony Europe are already working on a follow-up to their critically acclaimed pla;Media Molecule;E;action;"http://video.gamespotcdn.com/d3/gsc/2010/09/169_little_big_planet_2_grappling_hook_trailer_ps3_091010_2000.mp4
"
the-walking-dead-the-telltale-series---a-new-frontier;1041;73;6.5;"Telltale's award-winning and chart-dominating The Walking Dead series returns with its third season ""A New Frontier"".  Continuing the emotionally powerful story-telling seen in Seasons One and Two, we return to one of gaming's most favoured characters - Clementine - a young girl who has  ";Telltale Games;M;action;"http://video.gamespotcdn.com/d5/2016/12/02/Trailer_TheWalkingDead_20161201_4000.mp4
"
zombeer;410;32;5.1;"n a dark and near future, a mysterious plague is once again turning the world's population into zombies.  The main character named ""K"" awakens alone in a Mexican bar, after a night of ""overindulging"". All alone, dizzy and disoriented, he realizes that this hangover  ";Moonbite Games;M;action;"http://video.gamespotcdn.com/d7/gsc/2012/06/169_zombeer_scenariestour_ot_multi_062912_4000.mp4
"
